start,stop,qid,src,dur,pid
724.96,726.337,memory_erase,tagged,1.3769999999999527,405
726.83,727.662,memory_erase,tagged,0.8319999999999936,405
728.5,740.139,memory_erase,tagged,11.63900000000001,405
740.93,745.4,memory_erase,tagged,4.470000000000027,405
745.88,748.837,memory_erase,tagged,2.9569999999999936,405
749.325,751.674,memory_erase,tagged,2.3489999999999327,405
752.08,757.209,memory_erase,tagged,5.128999999999905,405
757.96,760.43,memory_erase,tagged,2.4699999999999136,405
760.99,765.453,memory_erase,tagged,4.462999999999965,405
766.03,766.883,memory_erase,tagged,0.8530000000000655,405
767.44,770.54,memory_erase,tagged,3.099999999999909,405
770.72,772.27,memory_erase,tagged,1.5499999999999545,405
772.58,775.44,memory_erase,tagged,2.8600000000000136,405
776.16,776.639,memory_erase,tagged,0.47900000000004184,405
777.127,778.104,memory_erase,tagged,0.9770000000000891,405
778.51,779.69,memory_erase,tagged,1.1800000000000637,405
780.81,781.54,memory_erase,tagged,0.7300000000000182,405
782.97,783.8,memory_erase,tagged,0.8299999999999272,405
787.174,788.116,memory_erase,tagged,0.9420000000000073,405
788.465,789.604,memory_erase,tagged,1.13900000000001,405
791.94,793.162,memory_erase,tagged,1.22199999999998,405
793.45,794.034,memory_erase,tagged,0.5839999999999463,405
796.07,797.21,yeah_downer,tagged,1.1399999999999864,405
797.85,798.54,yeah_downer,tagged,0.6899999999999409,405
799.84,800.9,yeah_downer,tagged,1.0599999999999454,405
801.825,802.325,yeah_downer,tagged,0.5,405
803.825,805.93,yeah_downer,tagged,2.1049999999999045,405
806.337,808.82,im_sorry,tagged,2.483000000000061,405
809.06,810.95,im_sorry,tagged,1.8900000000001,405
811.976,813.38,im_sorry,tagged,1.4039999999999964,405
814.52,816.29,im_sorry,tagged,1.7699999999999818,405
819.02,821.441,yeah_downer,tagged,2.421000000000049,405
826.8,827.279,easy_sleep,tagged,0.47900000000004184,405
827.906,830.049,easy_sleep,tagged,2.143000000000029,405
830.732,833.645,easy_sleep,tagged,2.913000000000011,405
834.518,839.906,easy_sleep,tagged,5.38799999999992,405
840.697,842.0,easy_sleep,tagged,1.3029999999999973,405
842.825,846.651,easy_sleep,tagged,3.825999999999908,405
847.453,848.5,easy_sleep,tagged,1.0470000000000255,405
853.662,860.113,trigger,tagged,6.451000000000022,405
860.767,861.98,trigger,tagged,1.2129999999999654,405
864.0,868.767,trigger,tagged,4.767000000000053,405
870.813,872.48,trigger,tagged,1.66700000000003,405
873.197,876.686,trigger,tagged,3.4890000000000327,405
877.5,879.813,trigger,tagged,2.312999999999988,405
880.558,882.848,trigger,tagged,2.2899999999999636,405
883.174,886.218,trigger,tagged,3.0439999999999827,405
888.069,891.802,trigger,tagged,3.733000000000061,405
892.558,893.244,trigger,tagged,0.6860000000000355,405
901.662,902.397,sleep_affects,tagged,0.7350000000000136,405
903.79,905.493,sleep_affects,tagged,1.7030000000000882,405
905.93,907.342,sleep_affects,tagged,1.4120000000000346,405
908.058,912.226,sleep_affects,tagged,4.168000000000006,405
914.569,918.709,sleep_affects,tagged,4.139999999999986,405
919.732,923.221,sleep_affects,tagged,3.4890000000000327,405
924.197,928.813,sleep_affects,tagged,4.6159999999999854,405
929.488,931.951,sleep_affects,tagged,2.4629999999999654,405
938.627,941.841,feel_lately,tagged,3.2140000000000555,405
945.29,946.277,feel_lately,tagged,0.98700000000008,405
947.546,949.312,feel_lately,tagged,1.7659999999999627,405
956.848,959.073,tell_about_that,tagged,2.2250000000000227,405
959.662,963.121,tell_about_that,tagged,3.4589999999999463,405
964.709,965.376,tell_about_that,tagged,0.66700000000003,405
966.395,971.347,tell_about_that,tagged,4.951999999999998,405
972.197,974.226,tell_about_that,tagged,2.0289999999999964,405
975.86,976.329,tell_about_that,tagged,0.46899999999993724,405
977.976,980.55,tell_about_that,tagged,2.5739999999999554,405
981.209,981.592,tell_about_that,tagged,0.3830000000000382,405
982.127,983.976,tell_about_that,tagged,1.8490000000000464,405
984.779,989.48,tell_about_that,tagged,4.701000000000022,405
990.825,991.457,tell_about_that,tagged,0.6319999999999482,405
992.395,994.771,tell_about_that,tagged,2.3759999999999764,405
996.476,997.213,tell_about_that,tagged,0.7369999999999663,405
998.483,1003.936,tell_about_that,tagged,5.453000000000088,405
1004.639,1006.733,tell_about_that,tagged,2.0939999999999372,405
1007.36,1008.477,tell_about_that,tagged,1.1169999999999618,405
1008.906,1013.514,tell_about_that,tagged,4.608000000000061,405
1014.976,1018.43,tell_about_that,tagged,3.453999999999951,405
1019.988,1025.593,tell_about_that,tagged,5.605000000000018,405
1027.034,1029.093,tell_about_that,tagged,2.058999999999969,405
1029.456,1029.816,tell_about_that,tagged,0.36000000000012733,405
1030.72,1033.839,tell_about_that,tagged,3.1189999999999145,405
1034.825,1035.316,tell_about_that,tagged,0.49099999999998545,405
1036.023,1037.188,tell_about_that,tagged,1.165000000000191,405
1037.627,1039.037,tell_about_that,tagged,1.4100000000000819,405
1043.755,1044.082,ptsd_diagnosed,tagged,0.3269999999999982,405
1047.197,1047.792,depression_diagnosed,tagged,0.5950000000000273,405
1052.523,1053.485,when_diagnosed,tagged,0.9619999999999891,405
1054.011,1054.578,when_diagnosed,tagged,0.5670000000000073,405
1055.79,1059.197,when_diagnosed,tagged,3.4069999999999254,405
1061.604,1064.46,yes,tagged,2.8559999999999945,405
1064.883,1068.116,yes,tagged,3.2329999999999472,405
1068.616,1073.105,yes,tagged,4.489000000000033,405
1073.79,1074.651,yes,tagged,0.8610000000001037,405
1076.116,1082.956,yes,tagged,6.839999999999918,405
1084.709,1088.594,yes,tagged,3.884999999999991,405
1088.93,1090.826,yes,tagged,1.8959999999999582,405
1091.244,1093.151,yes,tagged,1.9070000000001528,405
1094.174,1097.954,yes,tagged,3.7799999999999727,405
1098.43,1102.243,yes,tagged,3.8129999999998745,405
1102.697,1103.313,yes,tagged,0.6160000000002128,405
1104.407,1105.546,yes,tagged,1.1390000000001237,405
1106.604,1107.832,yes,tagged,1.2280000000000655,405
1108.697,1113.785,yes,tagged,5.088000000000193,405
1114.662,1119.023,yes,tagged,4.360999999999876,405
1120.337,1129.988,yes,tagged,9.651000000000067,405
1131.046,1133.428,yes,tagged,2.382000000000062,405
1134.313,1134.896,yes,tagged,0.5829999999998563,405
1137.069,1140.757,yes,tagged,3.688000000000102,405
1141.244,1142.545,yes,tagged,1.3010000000001583,405
1143.058,1144.138,yes,tagged,1.0799999999999272,405
1145.081,1146.22,yes,tagged,1.1390000000001237,405
1150.697,1151.323,therapy_going,tagged,0.6260000000002037,405
1155.302,1158.42,stop_going,tagged,3.1180000000001655,405
1159.011,1160.731,stop_going,tagged,1.7200000000000273,405
1161.581,1162.649,stop_going,tagged,1.0679999999999836,405
1163.104,1164.872,stop_going,tagged,1.768000000000029,405
1175.209,1176.802,happy_lasttime,tagged,1.5929999999998472,405
1177.5,1178.093,happy_lasttime,tagged,0.5930000000000746,405
1179.104,1181.197,happy_lasttime,tagged,2.092999999999847,405
1185.697,1186.303,happy_lasttime,tagged,0.6060000000002219,405
1186.767,1188.616,happy_lasttime,tagged,1.8489999999999327,405
1191.186,1193.012,happy_lasttime,tagged,1.8260000000000218,405
1195.279,1195.849,happy_lasttime,tagged,0.5699999999999363,405
1198.197,1198.582,describe_felt,tagged,0.3850000000002183,405
1199.674,1200.535,describe_felt,tagged,0.8610000000001037,405
1204.232,1207.549,describe_felt,tagged,3.3170000000000073,405
1208.186,1210.677,describe_felt,tagged,2.4909999999999854,405
1211.697,1212.421,describe_felt,tagged,0.7240000000001601,405
1213.883,1214.584,describe_felt,tagged,0.7010000000000218,405
1215.43,1222.697,describe_felt,tagged,7.266999999999825,405
1230.825,1231.302,ellie17dec2012_10,tagged,0.47699999999986176,405
1231.79,1232.427,ellie17dec2012_10,tagged,0.6369999999999436,405
1234.625,1237.404,ellie17dec2012_10,tagged,2.7789999999999964,405
1246.139,1246.637,ellie17dec2012_10,tagged,0.4980000000000473,405
1250.244,1252.178,ellie17dec2012_10,tagged,1.9340000000001965,405
1253.61,1256.095,ellie17dec2012_10,tagged,2.4850000000001273,405
1256.976,1258.313,ellie17dec2012_10,tagged,1.336999999999989,405
1259.081,1261.101,ellie17dec2012_10,tagged,2.020000000000209,405
1262.29,1264.461,ellie17dec2012_10,tagged,2.171000000000049,405
1265.116,1266.739,ellie17dec2012_10,tagged,1.6230000000000473,405
1267.232,1268.041,ellie17dec2012_10,tagged,0.8089999999999691,405
1268.581,1270.843,ellie17dec2012_10,tagged,2.262000000000171,405
1274.569,1274.912,great_situation,tagged,0.3430000000000746,405
1276.104,1276.662,great_situation,tagged,0.5579999999999927,405
1281.697,1283.092,advice_back,tagged,1.3950000000002092,405
1285.534,1288.683,advice_back,tagged,3.1489999999998872,405
1290.93,1291.659,advice_back,tagged,0.7290000000000418,405
1293.116,1296.671,advice_back,tagged,3.5550000000000637,405
1299.325,1300.039,advice_back,tagged,0.7139999999999418,405
1305.209,1309.134,advice_back,tagged,3.9249999999999545,405
1310.732,1311.485,advice_back,tagged,0.7529999999999291,405
1313.43,1313.81,advice_back,tagged,0.37999999999988177,405
1316.279,1324.678,advice_back,tagged,8.399000000000115,405
1326.279,1329.271,advice_back,tagged,2.991999999999962,405
1330.22,1331.934,advice_back,tagged,1.7139999999999418,405
1332.488,1335.585,advice_back,tagged,3.09699999999998,405
1337.02,1338.565,advice_back,tagged,1.5450000000000728,405
1339.453,1346.872,advice_back,tagged,7.419000000000096,405
1347.779,1349.051,advice_back,tagged,1.2719999999999345,405
1349.662,1350.313,advice_back,tagged,0.6510000000000673,405
1351.214,1355.981,advice_back,tagged,4.767000000000053,405
1356.93,1357.374,advice_back,tagged,0.44399999999996,405
1358.151,1363.548,advice_back,tagged,5.3969999999999345,405
1364.29,1367.162,advice_back,tagged,2.872000000000071,405
1368.093,1368.685,advice_back,tagged,0.5919999999998709,405
1369.465,1370.197,advice_back,tagged,0.7319999999999709,405
1370.639,1372.174,advice_back,tagged,1.5350000000000819,405
1372.604,1376.174,advice_back,tagged,3.5699999999999363,405
1376.813,1379.472,advice_back,tagged,2.658999999999878,405
1380.36,1385.205,advice_back,tagged,4.845000000000027,405
1385.627,1386.789,advice_back,tagged,1.1620000000000346,405
1387.313,1389.755,advice_back,tagged,2.4420000000000073,405
1397.093,1398.395,ellie17dec2012_08,tagged,1.3019999999999072,405
1402.848,1403.831,ellie17dec2012_08,tagged,0.9829999999999472,405
1404.825,1407.064,ellie17dec2012_08,tagged,2.2390000000000327,405
1407.837,1409.302,ellie17dec2012_08,tagged,1.4649999999999181,405
1410.36,1414.709,ellie17dec2012_08,tagged,4.34900000000016,405
1416.197,1423.232,ellie17dec2012_08,tagged,7.035000000000082,405
1424.058,1426.674,ellie17dec2012_08,tagged,2.6159999999999854,405
1427.104,1430.711,ellie17dec2012_08,tagged,3.606999999999971,405
1431.73,1432.546,ellie17dec2012_08,tagged,0.8160000000000309,405
1432.813,1434.079,ellie17dec2012_08,tagged,1.265999999999849,405
1434.767,1435.893,ellie17dec2012_08,tagged,1.1259999999999764,405
1436.209,1438.034,ellie17dec2012_08,tagged,1.8250000000000455,405
1439.069,1441.517,ellie17dec2012_08,tagged,2.4480000000000928,405
1448.337,1448.848,ellie17dec2012_07,tagged,0.5109999999999673,405
1450.16,1451.752,ellie17dec2012_07,tagged,1.5919999999998709,405
1452.988,1454.453,ellie17dec2012_07,tagged,1.4649999999999181,405
1455.244,1455.965,ellie17dec2012_07,tagged,0.7210000000000036,405
1456.744,1459.686,ellie17dec2012_07,tagged,2.9420000000000073,405
1461.79,1463.883,ellie17dec2012_07,tagged,2.0930000000000746,405
1464.197,1464.697,ellie17dec2012_07,tagged,0.5,405
1465.918,1474.907,ellie17dec2012_07,tagged,8.989000000000033,405
1475.639,1476.325,ellie17dec2012_07,tagged,0.6860000000001492,405
1476.651,1478.37,ellie17dec2012_07,tagged,1.7189999999998236,405
1479.348,1481.556,ellie17dec2012_07,tagged,2.2080000000000837,405
1482.674,1484.832,ellie17dec2012_07,tagged,2.158000000000129,405
1485.872,1486.658,ellie17dec2012_07,tagged,0.7859999999998308,405
1487.581,1489.217,ellie17dec2012_07,tagged,1.6360000000001946,405
1490.0,1491.171,ellie17dec2012_07,tagged,1.1710000000000491,405
1491.43,1494.834,ellie17dec2012_07,tagged,3.4039999999999964,405
1496.3,1498.939,ellie17dec2012_07,tagged,2.6390000000001237,405
1499.616,1503.732,ellie17dec2012_07,tagged,4.1159999999999854,405
1505.081,1509.358,ellie17dec2012_07,tagged,4.277000000000044,405
1510.534,1514.162,ellie17dec2012_07,tagged,3.627999999999929,405
1514.918,1517.673,ellie17dec2012_07,tagged,2.755000000000109,405
1518.139,1519.789,ellie17dec2012_07,tagged,1.650000000000091,405
1520.93,1522.38,yeah_downer,tagged,1.4500000000000455,405
1523.267,1524.334,yeah_downer,tagged,1.0670000000000073,405
1525.813,1527.072,yeah_downer,tagged,1.2589999999997872,405
1531.441,1531.918,asked_everything,tagged,0.47699999999986176,405
1535.104,1535.941,appreciate_open,tagged,0.8369999999999891,405
1536.5,1537.073,bye,tagged,0.5730000000000928,405
12.41,13.29,,,0.879999999999999,406
49.14,49.62,introv4confirmation,tagged,0.4799999999999969,406
53.79,54.25,introv4confirmation,tagged,0.46000000000000085,406
59.18,59.87,how_doingv,tagged,0.6899999999999977,406
64.6,66.53,where_originally,tagged,1.9300000000000068,406
72.58,82.01,like_about_la,tagged,9.430000000000007,406
82.98,83.48,mhm,tagged,0.5,406
86.79,87.37,dont_like_la,tagged,0.5799999999999983,406
89.18,90.91,dont_like_la,tagged,1.7299999999999898,406
91.82,95.58,dont_like_la,tagged,3.760000000000005,406
101.98,102.47,travel_shoes,tagged,0.4899999999999949,406
104.49,109.78,travel_shoes,tagged,5.290000000000006,406
112.09,114.74,why2,tagged,2.6499999999999915,406
116.03,118.62,why2,tagged,2.5900000000000034,406
123.0,130.93,travel_changed,tagged,7.930000000000007,406
131.84,133.19,travel_changed,tagged,1.3499999999999943,406
137.05,145.05,travel_trips,tagged,8.0,406
145.57,149.29,travel_trips,tagged,3.719999999999999,406
150.93,151.14,nice,tagged,0.20999999999997954,406
154.63,157.37,study,tagged,2.740000000000009,406
160.31,160.61,sounds_interesting,tagged,0.30000000000001137,406
163.51,164.14,hard_decision,tagged,0.6299999999999955,406
165.92,166.82,hard_decision,tagged,0.9000000000000057,406
167.47,172.46,hard_decision,tagged,4.990000000000009,406
173.02,178.07,hard_decision,tagged,5.049999999999983,406
179.48,184.9,hard_decision,tagged,5.420000000000016,406
185.44,185.98,hard_decision,tagged,0.539999999999992,406
186.46,189.0,hard_decision,tagged,2.539999999999992,406
189.54,190.88,hard_decision,tagged,1.3400000000000034,406
194.28,197.75,happy_didthat,tagged,3.469999999999999,406
198.39,201.17,happy_didthat,tagged,2.780000000000001,406
206.75,212.27,dream_job,tagged,5.52000000000001,406
212.85,214.71,dream_job,tagged,1.8600000000000136,406
224.01,224.46,shyoutgoing,tagged,0.45000000000001705,406
225.08,228.66,shyoutgoing,tagged,3.579999999999984,406
235.08,235.4,relax_fishtank,tagged,0.3199999999999932,406
237.08,237.5,relax_fishtank,tagged,0.4199999999999875,406
242.36,248.76,relax_fishtank,tagged,6.399999999999977,406
252.61,257.3,like_what,tagged,4.689999999999998,406
258.01,261.24,like_what,tagged,3.230000000000018,406
268.38,269.49,control_temper,tagged,1.1100000000000136,406
272.77,273.56,last_argument,tagged,0.7900000000000205,406
284.64,286.28,last_argument,tagged,1.6399999999999864,406
287.31,298.07,last_argument,tagged,10.759999999999991,406
300.75,302.62,okay_confirm,tagged,1.8700000000000045,406
304.48,305.02,situation_handled,tagged,0.5399999999999636,406
315.41,316.67,situation_handled,tagged,1.259999999999991,406
331.76,333.08,hard_decisionb,tagged,1.3199999999999932,406
334.14,335.19,hard_decisionb,tagged,1.0500000000000114,406
337.59,341.23,hard_decisionb,tagged,3.640000000000043,406
341.83,342.92,hard_decisionb,tagged,1.0900000000000318,406
343.8,347.2,hard_decisionb,tagged,3.3999999999999773,406
351.13,352.94,tell_about_that,tagged,1.8100000000000023,406
354.12,359.8,tell_about_that,tagged,5.680000000000007,406
363.85,369.17,change_directions,tagged,5.319999999999993,406
378.51,380.81,feelguilty,tagged,2.3000000000000114,406
389.15,400.8,family_relationship,tagged,11.650000000000034,406
401.32,409.37,family_relationship,tagged,8.050000000000011,406
409.8,410.25,family_relationship,tagged,0.44999999999998863,406
410.91,416.47,family_relationship,tagged,5.560000000000002,406
417.28,417.65,family_relationship,tagged,0.37000000000000455,406
425.54,425.85,influence_positive,tagged,0.3100000000000023,406
427.35,429.87,influence_positive,tagged,2.519999999999982,406
430.61,435.09,influence_positive,tagged,4.479999999999961,406
435.8,441.91,influence_positive,tagged,6.110000000000014,406
445.07,445.99,like_what,tagged,0.9200000000000159,406
455.62,456.15,memory_erase,tagged,0.5299999999999727,406
463.3,467.81,memory_erase,tagged,4.509999999999991,406
468.98,471.46,memory_erase,tagged,2.4799999999999613,406
477.24,477.89,easy_sleep,tagged,0.6499999999999773,406
479.25,483.84,easy_sleep,tagged,4.589999999999975,406
485.5,489.77,easy_sleep,tagged,4.269999999999982,406
494.54,496.45,feel_lately,tagged,1.9099999999999682,406
499.02,499.55,good_hear,tagged,0.5300000000000296,406
504.0,504.36,ptsd_diagnosed,tagged,0.36000000000001364,406
506.88,507.18,depression_diagnosed,tagged,0.30000000000001137,406
510.55,511.54,happy_lasttime,tagged,0.9900000000000091,406
513.53,516.41,happy_lasttime,tagged,2.8799999999999955,406
520.63,530.41,tell_about_that,tagged,9.779999999999973,406
531.07,534.22,tell_about_that,tagged,3.1499999999999773,406
541.21,543.31,ellie17dec2012_10,tagged,2.099999999999909,406
549.24,556.13,ellie17dec2012_10,tagged,6.889999999999986,406
556.63,558.64,ellie17dec2012_10,tagged,2.009999999999991,406
559.16,564.65,ellie17dec2012_10,tagged,5.490000000000009,406
571.25,577.28,regret,tagged,6.029999999999973,406
581.69,582.45,advice_back,tagged,0.7599999999999909,406
583.95,585.32,advice_back,tagged,1.3700000000000045,406
588.44,592.94,advice_back,tagged,4.5,406
593.99,598.62,advice_back,tagged,4.6299999999999955,406
599.24,601.4,advice_back,tagged,2.159999999999968,406
609.37,610.13,ellie17dec2012_07,tagged,0.7599999999999909,406
610.9,618.81,ellie17dec2012_07,tagged,7.909999999999968,406
619.28,620.8,ellie17dec2012_07,tagged,1.5199999999999818,406
626.74,631.57,self_change,tagged,4.830000000000041,406
632.21,636.27,self_change,tagged,4.059999999999945,406
636.84,640.57,self_change,tagged,3.730000000000018,406
641.25,642.48,self_change,tagged,1.2300000000000182,406
647.8,648.42,feelbadly,tagged,0.6200000000000045,406
651.04,654.03,feelbadly,tagged,2.990000000000009,406
654.58,656.37,feelbadly,tagged,1.7899999999999636,406
665.82,666.51,ellie17dec2012_08,tagged,0.6899999999999409,406
678.02,685.34,ellie17dec2012_08,tagged,7.32000000000005,406
694.6,695.04,appreciate_open,tagged,0.4399999999999409,406
696.14,696.6,bye,tagged,0.4600000000000364,406
18.1,19.11,,,1.009999999999998,407
63.45,64.1,introv4confirmation,tagged,0.6499999999999915,407
69.14,71.99,how_doingv,tagged,2.8499999999999943,407
72.63,73.67,how_doingv,tagged,1.0400000000000063,407
73.94,79.08,how_doingv,tagged,5.140000000000001,407
79.64,85.18,how_doingv,tagged,5.540000000000006,407
85.75,87.01,how_doingv,tagged,1.2600000000000051,407
87.35,88.76,how_doingv,tagged,1.4100000000000108,407
89.17,91.53,how_doingv,tagged,2.3599999999999994,407
91.98,96.11,how_doingv,tagged,4.1299999999999955,407
100.6,102.97,where_originally,tagged,2.3700000000000045,407
103.23,103.88,where_originally,tagged,0.6499999999999915,407
105.66,106.0,really,tagged,0.3400000000000034,407
109.72,112.06,when_la,tagged,2.3400000000000034,407
112.28,114.19,when_la,tagged,1.9099999999999966,407
114.63,116.83,when_la,tagged,2.200000000000003,407
117.26,119.05,when_la,tagged,1.789999999999992,407
119.73,121.08,when_la,tagged,1.3499999999999943,407
125.31,126.37,often_backb,tagged,1.0600000000000023,407
127.01,130.72,often_backb,tagged,3.7099999999999937,407
131.81,132.12,often_backb,tagged,0.3100000000000023,407
133.71,136.04,often_backb,tagged,2.329999999999984,407
136.46,137.89,often_backb,tagged,1.4299999999999784,407
138.74,144.4,often_backb,tagged,5.659999999999997,407
145.52,146.31,often_backb,tagged,0.789999999999992,407
148.28,149.77,compares_la,tagged,1.490000000000009,407
150.32,152.91,compares_la,tagged,2.5900000000000034,407
153.25,160.62,compares_la,tagged,7.3700000000000045,407
161.0,167.56,compares_la,tagged,6.560000000000002,407
168.15,170.69,compares_la,tagged,2.539999999999992,407
171.1,173.92,compares_la,tagged,2.819999999999993,407
174.44,177.42,compares_la,tagged,2.9799999999999898,407
177.74,180.23,compares_la,tagged,2.4899999999999807,407
180.97,183.84,compares_la,tagged,2.8700000000000045,407
184.17,185.35,compares_la,tagged,1.1800000000000068,407
185.76,187.22,compares_la,tagged,1.460000000000008,407
187.49,188.48,compares_la,tagged,0.9899999999999807,407
197.07,200.84,travel_shoes,tagged,3.7700000000000102,407
201.16,202.91,travel_shoes,tagged,1.75,407
203.46,204.36,travel_shoes,tagged,0.9000000000000057,407
204.79,205.68,travel_shoes,tagged,0.8900000000000148,407
206.57,208.27,travel_shoes,tagged,1.700000000000017,407
213.78,214.45,study,tagged,0.6699999999999875,407
215.08,216.83,study,tagged,1.75,407
217.29,219.67,study,tagged,2.3799999999999955,407
220.07,220.91,study,tagged,0.8400000000000034,407
221.12,223.1,study,tagged,1.9799999999999898,407
223.41,225.64,study,tagged,2.2299999999999898,407
225.97,228.52,study,tagged,2.5500000000000114,407
228.78,228.93,study,tagged,0.15000000000000568,407
229.3,232.21,study,tagged,2.9099999999999966,407
232.75,237.38,study,tagged,4.6299999999999955,407
237.76,240.47,study,tagged,2.710000000000008,407
241.09,244.91,study,tagged,3.819999999999993,407
245.34,251.54,study,tagged,6.199999999999989,407
251.95,255.08,study,tagged,3.130000000000024,407
255.49,257.41,study,tagged,1.920000000000016,407
258.69,263.22,wow,tagged,4.53000000000003,407
263.75,266.59,wow,tagged,2.839999999999975,407
266.95,268.19,wow,tagged,1.240000000000009,407
268.5,269.87,wow,tagged,1.3700000000000045,407
270.55,274.83,wow,tagged,4.279999999999973,407
275.14,277.11,wow,tagged,1.9700000000000273,407
277.39,280.06,wow,tagged,2.670000000000016,407
280.41,283.11,wow,tagged,2.6999999999999886,407
286.48,287.15,change_directions,tagged,0.6699999999999591,407
289.82,290.73,yes,tagged,0.910000000000025,407
292.11,298.42,yes,tagged,6.310000000000002,407
298.76,300.4,yes,tagged,1.6399999999999864,407
300.88,303.04,yes,tagged,2.160000000000025,407
303.31,306.31,yes,tagged,3.0,407
306.68,308.86,yes,tagged,2.180000000000007,407
309.42,315.97,yes,tagged,6.550000000000011,407
316.3,319.92,yes,tagged,3.6200000000000045,407
320.24,321.88,yes,tagged,1.6399999999999864,407
322.2,324.44,yes,tagged,2.240000000000009,407
324.88,327.86,yes,tagged,2.980000000000018,407
328.52,330.78,yes,tagged,2.259999999999991,407
331.54,332.76,makes_sense,tagged,1.2199999999999704,407
333.14,334.12,makes_sense,tagged,0.9800000000000182,407
334.45,336.31,makes_sense,tagged,1.8600000000000136,407
336.66,337.52,makes_sense,tagged,0.8599999999999568,407
337.68,340.12,makes_sense,tagged,2.4399999999999977,407
340.63,341.13,makes_sense,tagged,0.5,407
342.06,345.13,makes_sense,tagged,3.069999999999993,407
345.83,346.91,makes_sense,tagged,1.080000000000041,407
347.3,350.16,makes_sense,tagged,2.8600000000000136,407
350.62,351.15,makes_sense,tagged,0.5299999999999727,407
354.71,354.92,thats_great,tagged,0.21000000000003638,407
359.19,361.84,shyoutgoing,tagged,2.6499999999999773,407
362.23,364.39,shyoutgoing,tagged,2.159999999999968,407
364.88,369.46,shyoutgoing,tagged,4.579999999999984,407
369.94,371.91,wild_laughter5,tagged,1.9700000000000273,407
372.63,373.01,wild_laughter5,tagged,0.37999999999999545,407
373.71,374.0,wild_laughter5,tagged,0.29000000000002046,407
375.05,377.19,wild_laughter5,tagged,2.1399999999999864,407
385.38,385.82,relax_fishtank,tagged,0.4399999999999977,407
387.29,391.44,relax_fishtank,tagged,4.149999999999977,407
391.83,394.48,relax_fishtank,tagged,2.650000000000034,407
395.09,398.41,relax_fishtank,tagged,3.32000000000005,407
399.28,400.13,relax_fishtank,tagged,0.8500000000000227,407
400.35,401.84,relax_fishtank,tagged,1.4899999999999523,407
402.12,402.95,relax_fishtank,tagged,0.8299999999999841,407
403.31,406.08,relax_fishtank,tagged,2.769999999999982,407
407.13,408.62,relax_fishtank,tagged,1.490000000000009,407
409.38,412.77,relax_fishtank,tagged,3.3899999999999864,407
413.1,418.85,relax_fishtank,tagged,5.75,407
419.69,429.28,relax_fishtank,tagged,9.589999999999975,407
429.73,432.48,relax_fishtank,tagged,2.75,407
432.78,436.31,relax_fishtank,tagged,3.5300000000000296,407
436.96,438.89,relax_fishtank,tagged,1.9300000000000068,407
439.33,442.33,hmm1,tagged,3.0,407
443.23,445.34,hmm1,tagged,2.109999999999957,407
445.74,448.16,hmm1,tagged,2.420000000000016,407
448.5,449.89,hmm1,tagged,1.3899999999999864,407
450.62,451.35,hmm1,tagged,0.7300000000000182,407
451.72,454.32,hmm1,tagged,2.599999999999966,407
455.05,456.02,hmm1,tagged,0.9699999999999704,407
456.39,462.36,hmm1,tagged,5.970000000000027,407
468.33,471.68,control_temper,tagged,3.3500000000000227,407
472.26,475.44,control_temper,tagged,3.180000000000007,407
475.93,478.58,control_temper,tagged,2.6499999999999773,407
479.12,482.55,control_temper,tagged,3.430000000000007,407
482.95,485.24,control_temper,tagged,2.2900000000000205,407
485.47,489.82,control_temper,tagged,4.349999999999966,407
490.21,492.09,control_temper,tagged,1.8799999999999955,407
492.59,493.81,control_temper,tagged,1.2200000000000273,407
495.28,500.1,control_temper,tagged,4.82000000000005,407
500.51,501.43,control_temper,tagged,0.9200000000000159,407
501.77,503.84,control_temper,tagged,2.069999999999993,407
504.23,507.65,control_temper,tagged,3.419999999999959,407
508.42,510.37,control_temper,tagged,1.9499999999999886,407
514.18,519.02,last_argument,tagged,4.840000000000032,407
519.69,522.21,last_argument,tagged,2.519999999999982,407
522.67,526.95,last_argument,tagged,4.280000000000086,407
527.54,530.05,last_argument,tagged,2.509999999999991,407
530.29,533.54,last_argument,tagged,3.25,407
535.05,535.86,mm,tagged,0.8100000000000591,407
536.56,537.61,mm,tagged,1.0500000000000682,407
541.53,542.43,situation_handled,tagged,0.8999999999999773,407
544.71,545.72,situation_handled,tagged,1.009999999999991,407
547.46,549.23,situation_handled,tagged,1.7699999999999818,407
550.89,551.93,situation_handled,tagged,1.0399999999999636,407
552.87,555.19,situation_handled,tagged,2.32000000000005,407
558.8,562.13,situation_handled,tagged,3.330000000000041,407
562.48,563.96,situation_handled,tagged,1.4800000000000182,407
564.4,569.26,situation_handled,tagged,4.860000000000014,407
569.65,571.87,situation_handled,tagged,2.2200000000000273,407
572.31,577.44,situation_handled,tagged,5.130000000000109,407
577.64,581.07,situation_handled,tagged,3.4300000000000637,407
581.45,584.28,situation_handled,tagged,2.8299999999999272,407
584.44,585.96,situation_handled,tagged,1.5199999999999818,407
586.47,591.52,situation_handled,tagged,5.0499999999999545,407
591.83,594.14,situation_handled,tagged,2.3099999999999454,407
594.86,596.8,situation_handled,tagged,1.9399999999999409,407
597.46,598.5,situation_handled,tagged,1.0399999999999636,407
598.95,599.5,situation_handled,tagged,0.5499999999999545,407
600.89,602.54,situation_handled,tagged,1.6499999999999773,407
603.11,607.69,situation_handled,tagged,4.580000000000041,407
